job_name,job_company,job_region,job_exp,job_edu,job_salary,job_company_type,job_company_pernum
诚聘少儿编程讲师,宁波市哈喽猫科技有限公司,宁波,1-3年,本科,6K-8K,民营,20-99人
,安徽胜果信息科技有限公司,合肥,1-3年,大专,6.5K-10K,民营,100-499人
.net/java/php/,无锡极客信息技术有限公司,无锡,经验不限,大专,4K-6K,民营,100-499人
开发工程师,厦门骐俊物联科技股份有限公司,厦门-思明区,5-10年,本科,10K-15K,民营,100-499人
"对日软件开发(SAP,IOS,",比自特株式会社,大连,3-5年,本科,12K-24K,外商独资,20-99人
开发工程师,深圳市世纪博仕网络信息技术有限公司,哈尔滨-南岗区,经验不限,大专,4K-6K,民营,100-499人
软件测试工程师,中软国际科技服务有限公司深圳分公司,惠州-惠城区,1-3年,本科,薪资面议,上市公司,10000人以上
乐高老师 、能力风暴竞赛老师 、,宁波市鄞创科技孵化器管理服务有限公司,宁波,经验不限,大专,2K-4K,国企,100-499人
java+,北京百知教育科技有限公司,合肥,经验不限,大专,8K-16K,股份制企业,500-999人
/Nodejs开发技术支持工程师,上海微创软件股份有限公司,无锡,1年以下,本科,7K-10K,合资,1000-9999人
开发工程师,深圳新宇智慧科技有限公司,厦门-思明区,1-3年,大专,8K-12K,民营,100-499人
大数据/,大连网龙网络科技有限公司,大连-开发区,经验不限,学历不限,2K-4K,民营,20-99人
工程师,哈尔滨汉唐新源科技发展有限公司,哈尔滨,1-3年,本科,4K-6K,其它,20-99人
自动化开发工程师(手机),TCL通讯科技控股有限公司,惠州,经验不限,本科,10K-20K,股份制企业,10000人以上
软件开发实习生,宁波创母体网络科技有限公司,宁波,经验不限,本科,2K-4K,外商独资,20-99人
（AI人工智能）开发实习生,北京百知教育科技有限公司,合肥,经验不限,大专,8K-16K,股份制企业,500-999人
开发工程师,北京鑫瑞天翔科技发展有限公司,无锡-新吴区,3-5年,本科,15K-20K,民营,100-499人
开发工程师,厦门中控智慧信息技术有限公司,厦门-集美区,无经验,本科,2K-4K,民营,100-499人
java ,大连市中青职业发展协会,大连,3-5年,本科,10K-15K,其它,20人以下
带薪 双休 带薪实习,哈尔滨卓云睿创科技服务有限公司,哈尔滨,经验不限,大专,3K-5K,上市公司,10000人以上
自动化开发工程师(手机),TCL通讯科技控股有限公司,惠州,经验不限,本科,6K-12K,股份制企业,10000人以上
软件工程师 - 程序员,宁波创母体网络科技有限公司,宁波,经验不限,学历不限,4K-6K,外商独资,20-99人
开发工程师助理,合肥朗翔科技有限公司,合肥,经验不限,大专,4K-6K,上市公司,100-499人
工程师,浙江九州云信息科技有限公司,无锡,经验不限,学历不限,15K-30K,民营,100-499人
开发工程师,网宿科技,厦门-集美区,经验不限,本科,10K-20K,上市公司,1000-9999人
/JAVA1.8开发,沈阳东博恒翼科技有限公司,大连,1-3年,大专,6K-12K,股份制企业,100-499人
"对日软件开发(SAP,IOS,",比自特株式会社,哈尔滨,3-5年,本科,12K-24K,外商独资,20-99人
资深BI分析师,拉扎斯网络科技(上海)有限公司,惠州-惠城区,3-5年,本科,9K-16K,外商独资,10000人以上
少儿编程老师,宁波黑眼睛教育科技有限公司,宁波,1-3年,大专,4K-6K,其它,20-99人
开发实施工程师（合肥） (MJ000313),北京推想科技有限公司,合肥-瑶海区,1-3年,大专,6K-10K,民营,100-499人
工程师,江苏物合智联科技有限公司,无锡-滨湖区,1-3年,大专,8K-12K,民营,20-99人
工程师,睿视智觉(厦门)科技有限公司,厦门-湖里区,3-5年,本科,7K-14K,民营,20-99人
日语Java/,Uniqsys优尼卡日本株式会社,大连,经验不限,本科,5K-10K,外商独资,20-99人
日语Java/,Uniqsys优尼卡日本株式会社,哈尔滨,经验不限,本科,15K-30K,外商独资,20-99人
高级自动化测试工程师,TCL通讯科技控股有限公司,惠州,3-5年,本科,8K-16K,股份制企业,10000人以上
研发工程师（金交中心拟筹，储备）,宁波股权交易中心有限公司,宁波,3-5年,本科,10K-12K,国企,20-99人
（地铁口包住宿）,合肥朗翔科技有限公司,合肥,经验不限,大专,4K-6K,上市公司,100-499人
"对日软件开发(SAP,IOS,",比自特株式会社,无锡,3-5年,本科,12K-24K,外商独资,20-99人
高级,厦门渊亭信息科技有限公司,厦门,5-10年,本科,15K-30K,民营,20-99人
开发工程师,大连新程软件有限公司,大连-高新园区,经验不限,大专,20K-30K,其它,100-499人
讲师,哈尔滨鑫联华职业培训学校,哈尔滨,3-5年,本科,6K-12K,上市公司,100-499人
ROS开发工程师,惠州旭鑫智能技术有限公司,惠州-惠城区,经验不限,本科,15K-20K,股份制企业,100-499人
运维工程师（金交中心拟筹，储备）,宁波股权交易中心有限公司,宁波,3-5年,本科,10K-12K,国企,20-99人
工程师,上海怡科信息科技有限公司,合肥,经验不限,大专,6K-8K,民营,500-999人
数据开发与分析,无锡市车同轨科技有限公司,无锡,1-3年,本科,5K-8K,民营,500-999人
讲师,厦门布塔信息技术股份有限公司,厦门,1-3年,本科,6K-8K,股份制企业,20-99人
赴日软件工程师,大连清峰网络科技有限公司,大连,1-3年,大专,15K-20K,民营,20-99人
金融软件测试工程师,哈尔滨深哈孵化器有限公司,哈尔滨,1年以下,本科,15K-20K,民营,20-99人
Java开发工程师（惠州）lmx,北京中科建友科技股份有限公司,惠州,1-3年,大专,10K-15K,民营,100-499人
Linux驻场运维（宁波）,上海微创软件股份有限公司,宁波,3-5年,本科,10K-15K,合资,1000-9999人
软件工程师/python实习生,合肥朗翔科技有限公司,合肥,经验不限,大专,3.5K-5.5K,上市公司,100-499人
初级开发工程师,无锡聚云科技有限公司,无锡,经验不限,大专,3K-6K,不限,20-99人
"对日软件开发(SAP,IOS,",比自特株式会社,厦门,3-5年,本科,12K-24K,外商独资,20-99人
php程序员/前端开发工程师,全信合信息技术(大连)有限公司,大连,3-5年,本科,5.5K-11K,民营,20-99人
运维工程师,哈尔滨汉洋生物科技有限公司,哈尔滨,3-5年,本科,6K-8K,民营,20-99人
技术工程师,深圳市兴海物联科技有限公司,惠州,3-5年,大专,8K-10K,国企,100-499人
基础设施岗,浙江吉利控股集团有限公司,宁波,3-5年,本科,薪资面议,民营,10000人以上
人工智能实习生,合肥朗翔科技有限公司,合肥,经验不限,大专,4K-6K,上市公司,100-499人
开发工程师,无锡聚云科技有限公司,无锡,1-3年,大专,6K-12K,不限,20-99人
,品尚电子商务有限公司,厦门,1-3年,本科,5K-10K,股份制企业,20-99人
web前端开发工程师,大连久蓝科技有限公司,大连,1-3年,学历不限,6K-10K,民营,20-99人
java架构师,哈尔滨君亭科技开发有限责任公司,哈尔滨,1-3年,本科,10K-15K,其它,20-99人
前端工程师,惠州市飞讯软件服务有限公司,惠州-惠城区,1-3年,大专,4K-8K,民营,20-99人
对日软件工程师,株式会社ProfaceSystem,宁波,1-3年,大专,15K-20K,外商独资,20-99人
编程老师（合肥）,杭州编程少年教育科技有限公司,合肥-蜀山区,1-3年,本科,10K-20K,民营,20-99人
开发工程师,无锡乐骐科技有限公司,无锡,经验不限,本科,8K-12K,其它,20-99人
工程师,厦门六立方科技有限公司,厦门,1-3年,本科,8K-15K,股份制企业,20-99人
软件开发实习生,大连馨天地科技有限公司,大连,无经验,大专,2K-4K,民营,20人以下
运维工程师,哈尔滨卓越科技金融产业园有限公司,哈尔滨,1-3年,本科,6K-8K,民营,500-999人
运维工程师,广东禧越网络科技有限公司,惠州,3-5年,大专,6K-10K,民营,20-99人
运维工程师,浙江优创信息技术有限公司,宁波,1-3年,本科,5K-8K,民营,100-499人
开发工程师,合肥远扬智能科技有限公司,合肥-高新区,3-5年,本科,12K-24K,民营,500-999人
,无锡畅云网络有限公司,无锡,3-5年,大专,6K-12K,民营,20人以下
,法信维途(厦门)信息技术有限公司,厦门,经验不限,本科,5.5K-9K,民营,20-99人
对日BI/ETL,大连铭睿信息技术有限公司,大连,3-5年,本科,9K-18K,民营,20-99人
java+AI开发实习生,中青才智教育投资(北京)有限公司,哈尔滨,经验不限,大专,8K-16K,国企,500-999人
推荐算法工程师,广东禧越网络科技有限公司,惠州-惠城区,3-5年,本科,8K-13K,民营,20-99人
渗透工程师-宁波,北京国舜科技有限公司,宁波-鄞州区,1-3年,本科,8K-15K,民营,100-499人
高级开发工程师,合肥远扬智能科技有限公司,合肥-高新区,5-10年,本科,15K-20K,民营,500-999人
android开发工程师,博耳(无锡)电力成套有限公司,无锡,3-5年,大专,6K-12K,上市公司,1000-9999人
 开发工程师,深圳市前海金沃客信息科技有限公司,厦门,3-5年,大专,20K-30K,民营,100-499人
高级web前端工程师,成都智云汇通科技有限公司,大连-甘井子区,3-5年,本科,10K-15K,民营,20-99人
java开发工程师 ,哈尔滨天晨科技开发有限公司,哈尔滨,3-5年,本科,8K-10K,民营,20-99人
软件测试工程师,广东金鼎移动传媒有限公司,惠州,3-5年,本科,8K-10K,股份制企业,20-99人
系统运维工程师,宁波爱信诺航天信息有限公司,宁波-高新区,1-3年,大专,8K-10K,国企,100-499人
程序员/开发助理（双休年终奖）,合肥尚学优科技有限责任公司,合肥,经验不限,大专,3K-6K,民营,100-499人
软件测试工程师,江苏微锐超算科技有限公司,无锡-滨湖区,1-3年,本科,5K-6K,民营,20-99人
JAVA & ,厦门星果科技有限公司,厦门,3-5年,本科,6K-10K,港澳台公司,20人以下
php开发工程师,大连创模科技有限公司,大连,1-3年,大专,4K-7K,民营,20-99人
软件开发,哈尔滨工业大学,哈尔滨,经验不限,本科,4K-6K,事业单位,100-499人
软件测试工程师（手机）,TCL通讯科技控股有限公司,惠州,3-5年,本科,8K-16K,股份制企业,10000人以上
高级网络工程师,公牛集团有限公司,宁波-慈溪市,5-10年,本科,10K-20K,民营,10000人以上
开发工程师,云掌财经咨询有限公司,合肥,1-3年,大专,6K-12K,民营,100-499人
软件工程师,宜兴乐祺纺织集团有限公司,无锡-宜兴市,1-3年,大专,4K-6K,民营,不限
工程师,厦门简创网络科技有限公司,厦门-思明区,经验不限,大专,5K-10K,民营,20-99人
java+AI开发实习生,中青才智教育投资(北京)有限公司,大连,经验不限,大专,8K-16K,国企,500-999人
图像处理与深度学习研发工程师,哈尔滨超凡视觉科技有限公司,哈尔滨,1-3年,本科,10K-15K,股份制企业,20-99人
系统测试工程师（性能方向）,TCL通讯科技控股有限公司,惠州-惠城区,3-5年,本科,8K-16K,股份制企业,10000人以上
软件工程师,宁波普勒企业管理咨询有限公司,宁波,1-3年,本科,15K-20K,民营,20人以下
开发工程师,安徽晶奇网络科技股份有限公司,合肥,3-5年,本科,12K-24K,民营,500-999人
数据运营主管/专员,北京达佳互联信息技术有限公司,无锡,1-3年,本科,6K-8K,外商独资,100-499人
工程师,营软数据(厦门)医药有限公司,厦门,1-3年,本科,8K-15K,港澳台公司,20-99人
软件开发工程师,好医生集团,大连-高新园区,1-3年,本科,8K-10K,外商独资,500-999人
Java+大数据开发工程师,哈尔滨工大易通智能机器人技术有限公司,哈尔滨,1-3年,本科,6K-8K,股份制企业,20人以下
软件工程师,惠州徳为智能技术有限公司,惠州,1-3年,大专,4K-6K,民营,20-99人
数据库软件工程师,舜宇集团有限公司,宁波-余姚市,1-3年,本科,薪资面议,上市公司,10000人以上
工程师,合肥市合趣网络科技有限公司,合肥-经济技术开发区,1-3年,学历不限,10K-20K,民营,500-999人
互联网运营专员,江苏安凰领御科技有限公司,无锡,1-3年,大专,5K-8K,民营,20-99人
工程师,厦门猜想网络信息有限公司,厦门,1-3年,大专,12K-18K,民营,20人以下
数据分析,大连房江湖信息科技有限公司,大连,1-3年,本科,4K-6K,民营,1000-9999人
云计算开发实习生,北京欣如信科技有限公司,哈尔滨,经验不限,学历不限,6K-8K,股份制企业,500-999人
AI算法工程师,TCL通讯科技控股有限公司,惠州-惠城区,1-3年,本科,12K-24K,股份制企业,10000人以上
数据库工程师,舜宇集团有限公司,宁波-余姚市,1-3年,本科,薪资面议,上市公司,10000人以上
工程师,安徽创见软件有限公司,合肥,经验不限,学历不限,10K-15K,股份制企业,100-499人
web前端工程师,无锡京和信息技术有限公司,无锡,1-3年,本科,4.5K-7K,民营,20-99人
中级,厦门快云信息科技有限公司,厦门,1-3年,本科,8K-12K,民营,20-99人
Data Scientist,FIL（大连）科技有限公司,大连-高新园区,5-10年,本科,薪资面议,外商独资,100-499人
渗透测试工程师(000465),北京奇安信科技有限公司,哈尔滨,5-10年,本科,10K-20K,其它,1000-9999人
应用安全开发工程师,TCL通讯科技控股有限公司,惠州-惠城区,1-3年,本科,10K-20K,股份制企业,10000人以上
大数据模型算法工程师,宁波爱信诺航天信息有限公司,宁波-高新区,1-3年,本科,10K-15K,国企,100-499人
银行SAS/R/,深圳市长亮科技股份有限公司,合肥,经验不限,本科,10K-20K,上市公司,1000-9999人
机器人老师,常州市昂立教育培训中心,无锡-江阴市,1-3年,本科,2K-4K,民营,100-499人
高级,厦门快云信息科技有限公司,厦门,3-5年,本科,10K-15K,民营,20-99人
Unix技术顾问,FIL（大连）科技有限公司,大连-沙河口区,经验不限,学历不限,薪资面议,外商独资,100-499人
运维,哈尔滨市诚德软件开发有限公司,哈尔滨,3-5年,大专,3.5K-6K,民营,100-499人
软件工程师(手机安全开发),TCL通讯科技控股有限公司,惠州,3-5年,本科,9K-18K,股份制企业,10000人以上
渗透工程师,西安艾赫网络科技有限公司,宁波,1-3年,学历不限,15K-20K,合资,20-99人
开发工程师,合肥本源量子计算科技有限责任公司,合肥-高新区,1-3年,本科,6K-11K,民营,20-99人
